date,sigma_gjr,target_sigma
2018-05-15,0.40789112703902075,0.3846830577188105
2018-05-16,0.42471424084011594,0.3837759178779444
2018-05-17,0.40180163727828894,0.37753898958636195
2018-05-18,0.3870561846013588,0.37714497379668505
2018-05-21,0.4106215700305845,0.3759110961344067
2018-05-22,0.3916943238275109,0.3850365603522576
2018-05-23,0.43203072634345413,0.3890372130291996
2018-05-24,0.4078203017215218,0.3878928576385423
2018-05-25,0.3899900154884654,0.383075190337247
2018-05-29,0.3746484603536148,0.3728964687401153
2018-05-30,0.36310772227112936,0.38655315150745034
2018-05-31,0.35614219716119727,0.3873848790732495
2018-06-01,0.3787068862468893,0.39812675534596276
2018-06-04,0.36669188476892844,0.3471843911813797
2018-06-05,0.3562370955616036,0.33487810662669726
2018-06-06,0.3665647157514506,0.4568983970797731
2018-06-07,0.36773144959371207,0.45891311348589575
2018-06-08,0.36482758448360014,0.45629607322118587
2018-06-11,0.3564165403789401,0.47857456270169574
2018-06-12,0.3551280645869853,0.48344858924797296
2018-06-13,0.3517577980531582,0.46457125705289565
2018-06-14,0.3481898595131963,0.45664106657387954
2018-06-15,0.35030571228784113,0.45779194551528285
2018-06-18,0.34694993355998993,0.46046638752674657
2018-06-19,0.34983420448467706,0.4916306145362028
2018-06-20,0.4688811597178993,0.49152155574294626
2018-06-21,0.44232814028465794,0.5009365563803642
2018-06-22,0.48954683663178133,0.5318672800263599
2018-06-25,0.5224452149964137,0.5311689522036261
2018-06-26,0.477918439094729,0.5344081136102043
2018-06-27,0.452819367295844,0.533714476598314
2018-06-28,0.4281602223356382,0.5300957270187436
2018-06-29,0.4092620050491034,0.5270663184839482
2018-07-02,0.41011434156948584,0.535062727535842
2018-07-03,0.4134363225451856,0.6031601732819905
2018-07-05,0.592205658106814,0.5989333693328762
2018-07-06,0.527321912217197,0.5012641693963957
2018-07-09,0.5038872161120606,0.5121418460260238
2018-07-10,0.4852481996182405,0.5136176273937533
2018-07-11,0.4618227975120847,0.4894587226004798
2018-07-12,0.4444644625726104,0.47415922222250856
2018-07-13,0.4236689685637013,0.47441326218038343
2018-07-16,0.404093174942127,0.457363021310993
2018-07-17,0.41997506442702986,0.48459556898154926
2018-07-18,0.41944237814841745,0.4640161069450281
2018-07-19,0.4052138255409246,0.4360819976157997
2018-07-20,0.395976081608136,0.42374738842014686
2018-07-23,0.40066484761379084,0.41652725661580675
2018-07-24,0.42634012548367245,0.40057526058027165
2018-07-25,0.4233776174242849,0.4271364303172083
2018-07-26,0.4165892742815257,0.41277071482572103
2018-07-27,0.4036642073976226,0.41970569125268264
2018-07-30,0.4251898637243254,0.4151011122202163
2018-07-31,0.4273606074662568,0.4309551049968152
2018-08-01,0.4822436591681974,0.4298072678850077
2018-08-02,0.40355059501130436,0.6294681086146057
2018-08-03,0.49633261528314804,0.629146261943354
2018-08-06,0.5114482599404998,0.6341265950680358
2018-08-07,0.5168143385855655,0.7176387048413443
2018-08-08,0.5300091727107827,0.7264150510421125
2018-08-09,0.5487735259374568,0.7500480021855112
2018-08-10,0.5624797943559967,0.7488961866320379
2018-08-13,0.5657968686956505,0.748946460431563
2018-08-14,0.5420880191921279,0.7473548885835459
2018-08-15,0.5427535347664174,0.7440326049341811
2018-08-16,0.5358944324653809,0.745149985666323
2018-08-17,0.526384716826154,0.8144174675990249
2018-08-20,0.5773606901995049,0.8124343121422923
2018-08-21,0.576233285886956,0.8165629181801218
2018-08-22,0.584703937755287,0.8127770812448368
2018-08-23,0.5823616430962641,0.8038893177985041
2018-08-24,0.5887205158928718,0.8035905539628602
2018-08-27,0.582887373177592,0.7958642237629983
2018-08-28,0.5824353892566397,0.7956976128151535
2018-08-29,0.5790747152757381,0.795553638240973
2018-08-30,0.5718196465272746,0.7953799253454267
2018-08-31,0.5712115414439741,0.5799133020422028
2018-09-04,0.563346959480149,0.5929751681729318
2018-09-05,0.5626094248738088,0.5962663089936691
2018-09-06,0.5639791828513953,0.4331756507776419
2018-09-07,0.5618339192717761,0.4667100256291187
2018-09-10,0.5808193033544808,0.5596811068196951
2018-09-11,0.5883488391261297,0.5567557024510361
2018-09-12,0.59980637016708,0.5819994957595496
2018-09-13,0.5967568943617847,0.5796582193331704
2018-09-14,0.5935106470889644,0.5840241119364449
2018-09-17,0.6001294788671572,0.5841921580873738
2018-09-18,0.5949612416951812,0.5027878095426822
2018-09-19,0.5957388995430414,0.5321610826902017
2018-09-20,0.6053409293103634,0.5073288885528516
2018-09-21,0.5993164836784804,0.5077008637677278
2018-09-24,0.6017467501759967,0.5080131184322285
2018-09-25,0.5932501031102949,0.5070311273383573
2018-09-26,0.5857901373927129,0.5175794763581266
2018-09-27,0.5832657970541056,0.511814536422057
2018-09-28,0.5751259575058052,0.725350058223116
2018-10-01,0.6449639811694985,0.9272177794825809
2018-10-02,0.7027197442439311,0.9340288348277609
2018-10-03,0.7041048705627132,0.9242923246161454
2018-10-04,0.6979578841826771,0.9325162906733528
2018-10-05,0.7155984887569417,0.9664725313304199
2018-10-08,0.7758374057489047,0.9523830830781354
2018-10-09,0.8050086642887165,0.9219610098556873
2018-10-10,0.785169003297971,0.9222906783243668
2018-10-11,0.7717751293157563,0.9099236408450875
2018-10-12,0.7569903779083309,0.91680557555449
2018-10-15,0.4643610813140725,0.912915055391881
2018-10-16,0.44983085005394075,0.9442242038560368
2018-10-17,0.7412402558446474,0.9390972543295625
2018-10-18,0.500823143868517,0.9249552688873958
2018-10-19,0.5830440543024911,0.9253625459116641
2018-10-22,0.5149780986337865,0.9255028604400816
2018-10-23,0.46860023683092394,1.0237605451416345
2018-10-24,0.73942728623263,1.0255242836587646
2018-10-25,0.7341154879400473,1.0672161302176397
2018-10-26,0.7433216200182144,1.0800216621133616
2018-10-29,0.7525134187131916,0.9252413631559787
2018-10-30,0.736075809063175,0.7532393272395315
2018-10-31,0.7252027201227729,0.7452247529897273
2018-11-01,0.7160402396531439,0.7405780365528595
2018-11-02,0.7126526654315823,0.7157736551144687
2018-11-05,0.7031298138451596,0.6565215042540853
2018-11-06,0.6974962967898023,0.6254471408124721
2018-11-07,0.6817374313281221,0.6143734525160703
2018-11-08,0.6691987664601483,0.6004681883408156
2018-11-09,0.6435764286524496,0.5919248189664461
2018-11-12,0.45328456825730024,0.6407589040400619
2018-11-13,0.6677714560633176,0.6409340199646528
2018-11-14,0.6554215585016003,0.6140392151729769
2018-11-15,0.6360968774642132,0.6055883253988555
2018-11-16,0.6026943573305575,0.5868190893110727
2018-11-19,0.514151534570324,0.5805933109056504
2018-11-20,0.49392480097567515,0.5898851012708826
2018-11-21,0.49719677108927723,0.46276821916045646
2018-11-23,0.5217784123346026,0.47926931159936853
2018-11-26,0.5596909642120154,0.42706007402033536
2018-11-27,0.5888595049564639,0.3951876654298706
2018-11-28,0.5378703592172441,0.3950478422803598
2018-11-29,0.5177498492762143,0.39778101001057187
2018-11-30,0.5274676898629612,0.4011574191500773
2018-12-03,0.493507022867821,0.4024959111867656
2018-12-04,0.4823255872605274,0.4022409855402658
2018-12-06,0.479908798293791,0.3984883833904271
2018-12-07,0.4785194605565521,0.4026878882165302
2018-12-10,0.5150679018400107,0.402269486569547
2018-12-11,0.48487039046116065,0.40155619375715335
2018-12-12,0.4764490477303669,0.4013207009456366
2018-12-13,0.4723126843990993,0.3488266791494986
2018-12-14,0.4493287611666195,0.3648164235647918
2018-12-17,0.6261756742055916,0.4038185280535971
2018-12-18,0.8507496004045548,0.4175509724093752
2018-12-19,0.7235980833312329,0.41356101119398325
2018-12-20,0.5480101279680493,0.45010248052383134
2018-12-21,0.8931965375333957,0.45275311102495813
2018-12-24,0.5875548509480989,0.5178028999560668
2018-12-26,1.150862530171791,0.6203418417862585
2018-12-27,0.7364994746063697,0.5887293873551142
2018-12-28,0.7071754394390568,0.6229505768919882
2018-12-31,0.5531321739391692,0.621212508906683
2019-01-02,0.49606404012739364,0.6630418931666444
2019-01-03,1.1112797495764306,0.6592040568894506
2019-01-04,0.8362921645801289,0.6879628064749095
2019-01-07,0.6213069022609292,0.7170557863762461
2019-01-08,0.5455210448553975,0.7157943420606021
2019-01-09,0.4915468651171634,0.716158860138768
2019-01-10,0.48226951344460184,0.7157655556655557
2019-01-11,0.4781989957979688,0.7160840207335487
2019-01-14,0.47677852840300855,0.7262480225019677
2019-01-15,0.690049675121203,0.7274631621782007
2019-01-16,0.5560178348445155,0.7219842777488434
2019-01-17,0.5053109549433353,0.7026367202091651
2019-01-18,0.4908854757148251,0.8460921342979232
2019-01-22,1.9578473107045873,0.8459952491188099
2019-01-23,1.1419266674088024,0.8362308919040271
2019-01-24,0.8958285373412139,0.8361531651378944
2019-01-25,0.6204044943346191,0.7933940968869131
2019-01-28,0.5452115115339501,0.7077386190623426
2019-01-29,0.5302069120347814,0.7015617271572785
2019-01-30,0.526218711842987,0.6861000769826473
2019-01-31,0.5283419199125704,0.686130347089658
2019-02-01,0.5321785315950219,0.6445288702089715
2019-02-04,0.5287521742926005,0.6337330916416133
2019-02-05,0.5269286065725954,0.6098055021529722
2019-02-06,0.5260297515432243,0.5804879678310326
2019-02-07,0.5555195516235212,0.5885546059605958
2019-02-08,0.6798681689472772,0.5864889034582945
2019-02-11,0.5569772805874599,0.5886345653313414
2019-02-12,0.5150308352286902,0.5872427100895152
2019-02-13,0.508401049871243,0.5758492098319413
2019-02-14,0.5321749560985763,0.5636832682739963
2019-02-15,0.5504484832598888,0.5665772365477577
2019-02-19,0.5120862593561547,0.5656054955022032
2019-02-20,0.5168185915718722,0.2963154134317324
2019-02-21,0.527024994547471,0.32279125789015484
2019-02-22,0.7416817335661242,0.29531037206590954
2019-02-25,0.5620031352637155,0.29538666767587274
2019-02-26,0.5184765493345693,0.2885814381712666
2019-02-27,0.5101484652837579,0.34545651856721726
2019-02-28,0.5128303372971245,0.3485385582348887
2019-03-01,0.5112434433965887,0.43575349157880383
2019-03-04,1.256972408584556,0.44818398333368575
2019-03-05,0.8716024800695098,0.4518059091494725
2019-03-06,0.7492498390807412,0.4512234825234634
2019-03-07,0.5797253621740264,0.43642613096048755
2019-03-08,0.540780636566874,0.4513535100887707
2019-03-11,0.5337927150675067,0.4516421912925698
2019-03-12,0.5305877325448126,0.4590038298578206
2019-03-13,0.6326289784584889,0.45682042355708863
2019-03-14,0.5479936496056776,0.457508808009459
2019-03-15,0.5266000357436365,0.48628767571375514
2019-03-18,0.8692720276511403,0.48869814111484733
2019-03-19,0.6711947416671047,0.483722640841484
2019-03-20,0.5661143394990532,0.49427284192843207
2019-03-21,0.536544901987632,0.49448046282059543
2019-03-22,0.5294778280509913,0.49208950978564653
2019-03-25,0.7046755109064701,0.48972566137947904
2019-03-26,0.602344836952034,0.4992128305368799
2019-03-27,0.5438356368536037,0.5108273355162612
2019-03-28,0.5202313350052817,0.46903270524909324
2019-03-29,0.5204458217130136,0.46382205296234796
2019-04-01,0.5220288987338912,0.3938049033002874
2019-04-02,0.5192702521437864,0.3790030076300737
2019-04-03,0.5469357081631255,0.36715544735967287
2019-04-04,0.5208846927466497,0.4785338611445501
2019-04-05,1.2762116477317968,0.48821677796549545
2019-04-08,0.645353186355153,0.4783647195539589
2019-04-09,0.543339466592114,0.46932214691702673
2019-04-10,0.5334522177698159,0.46486382726211756
2019-04-11,0.5298026073356158,0.4672727566113622
2019-04-12,0.6364942329311077,0.4666030147883078
2019-04-15,0.5434871750673851,0.4334553945441223
2019-04-16,0.535898065483751,0.4368889548570024
2019-04-17,0.5310007111248783,0.43696081089508865
2019-04-18,0.5399119188161039,0.43044353333255253
2019-04-22,0.531362488992181,0.4511947827822258
2019-04-23,0.742862259035547,0.43499284414838224
2019-04-24,0.5589194772413341,0.43723359616960805
2019-04-25,0.597489249637771,0.4491106456114247
2019-04-26,0.780741143274777,0.46474578125344407
2019-04-29,0.8879402749745767,0.47415761569336357
2019-04-30,0.5728373837074634,0.4726112837203829
2019-05-01,0.5586387472193174,0.4506499286560558
2019-05-02,0.5939908509918178,0.4855803605409701
2019-05-03,0.5388035402783227,0.5086654419737904
2019-05-06,0.5305676655808776,0.4186140982770374
2019-05-07,0.5281162261943583,0.4178483976126223
2019-05-08,0.6845863828788367,0.4180499715072416
2019-05-09,0.5594016014528165,0.41858304740685054
2019-05-10,0.5547980451989777,0.4128458739781937
2019-05-13,0.5504543358366576,0.438205515014414
2019-05-14,0.8572463794245552,0.4510282009883869
2019-05-15,0.5693257726579402,0.4513525947706697
2019-05-16,0.5406242057288331,0.4364177502143125
2019-05-17,0.5736254276859909,0.4995604123454785
2019-05-20,1.1359352244651109,0.4970276853493156
2019-05-21,0.695783519930791,0.48968845942814787
2019-05-22,0.5609298856159939,0.515501028314026
2019-05-23,0.9365828974201263,0.5248256949132497
2019-05-24,0.6006866712427555,0.5152469682374909
2019-05-28,0.6339268807421021,0.4950249354641571
2019-05-29,0.5789395250476244,0.4806095583626137
2019-05-30,0.5615437173037139,0.48070500468354843
2019-05-31,0.5685935224149636,0.4800908488923734
2019-06-03,0.5933485718123047,0.444635972321347
2019-06-04,0.6896220763910876,0.5133663561110018
2019-06-05,0.5770965559807596,0.5206085554193546
2019-06-06,0.565165843210571,0.5529453664340599
2019-06-07,0.5614666069957452,0.5529710140883226
2019-06-10,0.5617451824670241,0.5778908685361192
2019-06-11,0.5561579478642499,0.5844243616780854
2019-06-12,0.5509254089825366,0.5693487596411247
2019-06-13,0.6996342535194268,0.5687044929303666
2019-06-14,0.5674922579698878,0.5694475873734294
2019-06-17,0.5526398408618238,0.5925699223266654
2019-06-18,0.5563439607085644,0.5202766613879285
2019-06-19,0.5532115688811208,0.5086273656165028
2019-06-20,0.5510246795315678,0.5228160215946587
2019-06-21,0.663936831048868,0.4657851006055023
2019-06-24,0.5598427173540923,0.465017815031053
2019-06-25,0.5542102080127418,0.45917465967806315
2019-06-26,0.5961901728328822,0.45629599168954565
2019-06-27,0.5568887714728586,0.4573328317566266
2019-06-28,0.5558396125601025,0.45389659557851264
2019-07-01,0.555296035919518,0.44568888227390646
2019-07-02,0.5546330097195268,0.4242271464393173
2019-07-03,0.5748326189691066,0.36906527460368643
2019-07-05,0.5551118893266839,0.37285170209878893
2019-07-08,0.5581743046130758,0.35134198507581044
2019-07-09,0.5706516094707321,0.3493203960579094
2019-07-10,0.5475975569432886,0.34644899196272577
2019-07-11,0.5490647880757237,0.3432704896220781
2019-07-12,0.5505030395204663,0.3165549147862538
2019-07-15,0.5488277674007115,0.32584760409131514
2019-07-16,0.5473780441692095,0.3285668328190865
2019-07-17,0.5481271873273827,0.2978729230737207
2019-07-18,0.5462450143224596,0.29936769856888285
2019-07-19,0.5562246265649264,0.302406778713439
2019-07-22,0.5502588606887765,0.27813132197643253
2019-07-23,0.5633492291509293,0.28021744550794486
2019-07-24,0.5488495469147222,0.282509729766771
2019-07-25,0.5493733653604651,0.6016614877570233
2019-07-26,2.1514257217886783,0.6017783281421579
2019-07-29,0.8872313937921789,0.6098087690861701
2019-07-30,0.6361367384887574,0.6156736843172291
2019-07-31,0.6015139785206536,0.6143005904601168
2019-08-01,0.600451723353926,0.6248103180095499
2019-08-02,0.7240628908087874,0.6048496403962631
2019-08-05,0.5921492844160863,0.6110461050566447
2019-08-06,0.6374305387736376,0.6109481299486829
2019-08-07,0.5680941968514996,0.6121947320959796
2019-08-08,0.5460480851374335,0.6019187420313916
2019-08-09,0.5366932875626436,0.6038087202706836
2019-08-12,0.5579518669009133,0.6011186536676875
2019-08-13,0.6168024372714129,0.5955509497346619
2019-08-14,0.5476509812452561,0.635615799798238
2019-08-15,0.9369373936698107,0.6339253971545411
2019-08-16,0.6548782233438691,0.6411404605900615
2019-08-19,0.5647715614623107,0.6488274822151119
2019-08-20,0.5333524936276635,0.6487245959402879
2019-08-21,0.5290542655619347,0.6453816186022502
2019-08-22,0.5838878695581035,0.6406759440410565
2019-08-23,0.5349991632780748,0.4317798716989812
2019-08-26,0.7598316153039546,0.4376772159921205
2019-08-27,0.5639247566791734,0.41747243694326136
2019-08-28,0.5363085484568086,0.40378322042477627
2019-08-29,0.5300051459226885,0.4201804100086576
2019-08-30,0.5296793560440908,0.4130568840549869
2019-09-03,0.5307317159887366,0.4128338964055901
2019-09-04,0.5304474747506501,0.4085959054999894
2019-09-05,0.5657831348483892,0.4311783450906585
2019-09-06,0.5302863861064019,0.4300634634272883
2019-09-09,0.5373502651259034,0.42895714474140123
2019-09-10,0.5161384350821012,0.43043187535510186
2019-09-11,0.5188536154688097,0.44978141697492513
2019-09-12,0.5221759836266766,0.4432363187637274
2019-09-13,0.5237436834288837,0.36437466896302123
2019-09-16,0.5279739156102137,0.35860470708546927
2019-09-17,0.5353157381914546,0.35509220092248506
2019-09-18,0.5282343544922175,0.34397736548304664
2019-09-19,0.5245561999696194,0.34424085345240446
2019-09-20,0.5224682162582026,0.3462873611208026
2019-09-23,0.5860121619928197,0.346257362209557
2019-09-24,0.489025445704038,0.4088324190450368
2019-09-25,0.5031651881186812,0.4128846858026451
2019-09-26,0.501862414394563,0.45474371157559806
2019-09-27,0.5091043063612266,0.4555018577482536
2019-09-30,0.5141655002783123,0.4493519552284702
2019-10-01,0.5068549768499457,0.44874612572612066
2019-10-02,0.4968003095179772,0.44961589367979676
2019-10-03,0.507784083946772,0.47106281526485283
2019-10-04,0.589160305337272,0.45226306020108514
2019-10-07,0.5219445945914896,0.45975667837878703
2019-10-08,0.5127863738109952,0.4566267130331144
2019-10-09,0.5083905720987997,0.45767290120432313
2019-10-10,0.5088036313330574,0.4258355181769981
2019-10-11,0.5107455803123687,0.42789943304575806
2019-10-14,0.5101865419548661,0.4449703049679285
2019-10-15,0.5157697479987526,0.44282340617884913
2019-10-16,0.5092492190948906,0.4426955101370376
2019-10-17,0.4956983657552091,0.4420802838321134
2019-10-18,0.5025540477209963,0.44757019972900103
2019-10-21,0.5033884078302732,0.4409205267152602
2019-10-22,0.49784243284651825,0.44136100938424
2019-10-23,0.48263443048678406,0.33252645244399326
2019-10-24,0.46915325292978705,0.6350610531575596
2019-10-25,0.5164377288613231,0.6725934285216797
2019-10-28,0.786899760903282,0.6724461340665776
2019-10-29,0.5602133849188526,0.6916658111517635
2019-10-30,0.6013188991909965,0.6939948757048733
2019-10-31,0.5425531067261152,0.6922715671727915
2019-11-01,0.52191090599448,0.6666869543296169
2019-11-04,0.5195226024123479,0.6623372596199274
2019-11-05,0.522694306952218,0.6630622196465482
2019-11-06,0.5187916421558276,0.6649757851274144
2019-11-07,0.5278402687735222,0.6662607798841463
2019-11-08,0.5245071840097185,0.665349453355787
2019-11-11,0.5218355060893818,0.6658561834037741
2019-11-12,0.5206876776158349,0.6618033521409571
2019-11-13,0.5080810013860824,0.6667953403455236
2019-11-14,0.5099378247567077,0.6665613509225506
2019-11-15,0.5102274715719013,0.6666131723801401
2019-11-18,0.5103060941242142,0.6598281655152693
2019-11-19,0.5107542162264237,0.6528485419702573
2019-11-20,0.5183583148989598,0.6649856621204177
2019-11-21,0.5216105359705996,0.6621672078502213
2019-11-22,0.5072724668607906,0.4634743865829015
2019-11-25,0.6348798013487522,0.3445425704008953
2019-11-26,0.5597579804104413,0.3540021886842635
2019-11-27,0.5518774601830815,0.3295820020593964
2019-11-29,0.5297544001567449,0.3296408619339089
2019-12-02,0.5190914088063606,0.33235012572820716
2019-12-03,0.5176146342099672,0.33106498114309496
2019-12-04,0.5215114408264093,0.3318918986544083
2019-12-05,0.531754422559299,0.33367432079701786
2019-12-06,0.5282064813550528,0.32351109382461507
2019-12-09,0.5266939849244431,0.3119021075406172
2019-12-10,0.5253176451068391,0.32496699627462944
2019-12-11,0.5371125210698072,0.31732896942410693
2019-12-12,0.5223842075599774,0.320818783269552
2019-12-13,0.3808814560228215,0.31826567604008865
2019-12-16,0.37705436756577554,0.3814179072218796
2019-12-17,0.4157773528349704,0.38292596868202683
2019-12-18,0.4047814590150035,0.39776707954682716
2019-12-19,0.4325420078280147,0.3980791830589511
2019-12-20,0.47147915921745664,0.38676045635730905
2019-12-23,0.4394496781281051,0.39739271165248563
2019-12-24,0.47251509947507153,0.3012045001371603
2019-12-26,0.4771422711524446,0.30118372434205537
2019-12-27,0.41924748462057637,0.2791948997621526
2019-12-30,0.4819018295571571,0.32828061894122273
2019-12-31,0.4901083262350207,0.3239876065848026
2020-01-02,0.48240907187970133,0.32904140963683354
2020-01-03,0.49800177943213014,0.3329295081070961
2020-01-06,0.4992516176115226,0.32304016676117636
2020-01-07,0.4969477807277712,0.32201338268097474
2020-01-08,0.51060345935618,0.33981639202756864
2020-01-09,0.5235493097625512,0.36698057670265144
2020-01-10,0.4999449365544093,0.3734225698523279
2020-01-13,0.4953718712214416,0.4606778413970745
2020-01-14,0.592345706303286,0.461091810274282
2020-01-15,0.5425430009118821,0.4948153909888052
2020-01-16,0.5243475970685532,0.4750770236706579
2020-01-17,0.5097563424524687,0.47466533808497935
2020-01-21,0.4897871369013056,0.5066892915281415
2020-01-22,0.5444224051532309,0.5122415122484575
2020-01-23,0.5248942613730769,0.5120038535264438
2020-01-24,0.5003381879642522,0.5179240772664744
2020-01-27,0.48836108511593646,0.5258782626800332
2020-01-28,0.48753988512831714,0.525970458933375
2020-01-29,0.487493564554248,0.524700540573257
2020-01-30,0.49080166970015704,0.5651198922191525
2020-01-31,0.6344734413201084,0.56383980865546
2020-02-03,0.5399851075758871,0.7920995969565598
2020-02-04,0.9981772019043562,0.8649934615475374
2020-02-05,1.1933579129352603,1.1567913463667903
2020-02-06,0.9818098724849305,1.15557713105274
2020-02-07,0.69466493434977,1.1543366231722618
2020-02-10,0.5762753091571361,1.1445000888313026
2020-02-11,0.5897948429432828,1.1416770301942087
2020-02-12,0.5561673554360622,1.1171325689395633
2020-02-13,0.5391747225093371,1.1213842721014102
2020-02-14,0.6419043185329115,1.1067171323738434
2020-02-18,0.5723267955546363,1.1138057377924024
2020-02-19,0.7679635374861298,1.1171857447833817
2020-02-20,0.8173127764103264,1.1181812160228646
2020-02-21,0.6253977494150198,1.1189762122232538
2020-02-24,0.573265046068719,1.1699257027350078
2020-02-25,0.568445942363806,1.1835006453264503
2020-02-26,0.5599473137152007,1.1890415916654342
2020-02-27,0.5425431048734392,1.3018335982547895
2020-02-28,0.5926162280660177,1.303225101686638
2020-03-02,0.5833894556069118,1.311768329910909
2020-03-03,1.0685279020525846,1.3115217296539357
2020-03-04,0.7553833860685903,1.1470859922060084
2020-03-05,0.6857295099525972,1.047951498988841
2020-03-06,0.6417865290191229,0.8277301617275149
2020-03-09,0.6171910438840901,0.9610462520792228
2020-03-10,0.8585303885263518,0.9906161566156207
2020-03-11,0.9426708363617349,0.9815703203178099
2020-03-12,0.9050554842278362,1.0562890869746582
2020-03-13,1.0812385849326565,1.0565582110139426
2020-03-16,0.9951225441640932,1.216626699901397
2020-03-17,1.4167324717125487,1.2138014162026882
2020-03-18,1.3713457266507234,1.255809103789743
2020-03-19,1.6617894068571026,1.4072375157438801
2020-03-20,1.9214024304048907,1.4117576982495537
2020-03-23,1.7305185492693713,1.4171908327162195
2020-03-24,1.6625818488858686,1.5453526600473229
2020-03-25,1.7294710750881634,1.5742464523230604
2020-03-26,1.689003139963029,1.5740016413189866
2020-03-27,1.6334166733565147,1.5144590878854742
2020-03-30,1.5670364631359457,1.5148954992597004
2020-03-31,1.4952802985280575,1.465680281296477
2020-04-01,1.4517236069842,1.4822065745119954
2020-04-02,1.44638339656973,1.4843357536977777
2020-04-03,1.418292165901646,1.508282607882154
2020-04-06,1.3651839422661973,1.5410766997018381
2020-04-07,1.3457515670322318,1.481686183154908
2020-04-08,1.3032700513392976,1.4637192555263894
2020-04-09,1.227797181398594,1.4736407663671132
2020-04-13,1.1886648229344094,1.4755377307235646
2020-04-14,1.2896001724837312,1.4954344084845734
2020-04-15,1.299465457590452,1.2680674098749023
2020-04-16,1.256894421596939,1.2508301926954368
2020-04-17,1.200232657332141,1.0186975937658338
2020-04-20,1.1454854970834978,0.9048344550220702
2020-04-21,1.0829726111638474,0.9785017554595846
2020-04-22,1.1640420147227581,0.9884855800476741
2020-04-23,1.1756550545251323,0.8966478575296977
2020-04-24,1.1534504471597942,0.8795507309971039
2020-04-27,1.1191523928797373,0.914271682247042
2020-04-28,1.1682831336709871,0.9222849331436984
2020-04-29,1.1443603772834852,0.911088212225542
