date,q05,q50,q95,target_sigma
2018-06-01,0.370575,0.4016651,0.5937638,0.39812675534596276
2018-06-04,0.37797907,0.4099258,0.60286736,0.3471843911813797
2018-06-05,0.34931234,0.37739283,0.56589735,0.33487810662669726
2018-06-06,0.33424845,0.36178312,0.55015075,0.4568983970797731
2018-06-07,0.40442216,0.4415507,0.6411597,0.45891311348589575
2018-06-08,0.42599148,0.46191326,0.6606341,0.45629607322118587
2018-06-11,0.43236154,0.46836427,0.66599935,0.47857456270169574
2018-06-12,0.45079607,0.48879173,0.6884126,0.48344858924797296
2018-06-13,0.46010578,0.49807748,0.698075,0.46457125705289565
2018-06-14,0.4507425,0.48699227,0.6847709,0.45664106657387954
2018-06-15,0.4435392,0.47941336,0.67614216,0.45779194551528285
2018-06-18,0.44244266,0.47847518,0.67526156,0.46046638752674657
2018-06-19,0.44381583,0.48000216,0.67706066,0.4916306145362028
2018-06-20,0.46521336,0.5040153,0.7044613,0.49152155574294626
2018-06-21,0.47106463,0.5093115,0.7098939,0.5009365563803642
2018-06-22,0.4796834,0.5187458,0.72040075,0.5318672800263599
2018-06-25,0.5032376,0.5447556,0.75011617,0.5311689522036261
2018-06-26,0.5096567,0.550408,0.75622886,0.5344081136102043
2018-06-27,0.5144168,0.5553585,0.7617691,0.533714476598314
2018-06-28,0.5157651,0.5564991,0.76300675,0.5300957270187436
2018-06-29,0.5140188,0.55436635,0.7605187,0.5270663184839482
2018-07-02,0.51164675,0.5517274,0.7575012,0.535062727535842
2018-07-03,0.51637065,0.5571295,0.763817,0.6031601732819905
2018-07-05,0.5625138,0.6095725,0.82459277,0.5989333693328762
2018-07-06,0.57264185,0.617616,0.8340282,0.5012641693963957
2018-07-09,0.5103998,0.5465896,0.7515996,0.5121418460260238
2018-07-10,0.50234723,0.5413258,0.74585086,0.5136176273937533
2018-07-11,0.49992037,0.5388687,0.7431373,0.4894587226004798
2018-07-12,0.48202968,0.5189015,0.72011715,0.47415922222250856
2018-07-13,0.46638134,0.50241977,0.7015149,0.47441326218038343
2018-07-16,0.46157956,0.49786937,0.6967966,0.457363021310993
2018-07-17,0.44780743,0.48262236,0.67965156,0.48459556898154926
2018-07-18,0.46189475,0.49922588,0.699215,0.4640161069450281
2018-07-19,0.45099628,0.48606226,0.683971,0.4360819976157997
2018-07-20,0.42925835,0.46240726,0.65728587,0.42374738842014686
2018-07-23,0.41482937,0.44732985,0.64108056,0.41652725661580675
2018-07-24,0.4052844,0.4372415,0.63055223,0.40057526058027165
2018-07-25,0.39158186,0.42230973,0.61440104,0.4271364303172083
2018-07-26,0.40397444,0.4369077,0.631864,0.41277071482572103
2018-07-27,0.39742061,0.4288657,0.62248176,0.41970569125268264
2018-07-30,0.40005398,0.4323187,0.62664825,0.4151011122202163
2018-07-31,0.397603,0.42942446,0.62334776,0.4309551049968152
2018-08-01,0.40716165,0.44034693,0.63580203,0.4298072678850077
2018-08-02,0.40902627,0.4419334,0.63718075,0.6294681086146057
2018-08-03,0.5399595,0.5923036,0.80868,0.629146261943354
2018-08-06,0.5788899,0.62687534,0.8466775,0.6341265950680358
2018-08-07,0.5970435,0.64476764,0.8671337,0.7176387048413443
2018-08-08,0.65623766,0.71470284,0.948047,0.7264150510421125
2018-08-09,0.6807603,0.7392148,0.9773435,0.7500480021855112
2018-08-10,0.7041357,0.76601946,1.0091765,0.7488961866320379
2018-08-13,0.7123883,0.77376115,1.0190785,0.748946460431563
2018-08-14,0.71636075,0.7775562,1.0241349,0.7473548885835459
2018-08-15,0.7175278,0.7783661,1.025451,0.7440326049341811
2018-08-16,0.7165212,0.7767637,1.0237846,0.745149985666323
2018-08-17,0.7171689,0.7776557,1.0247965,0.8144174675990249
2018-08-20,0.7548874,0.8294349,1.0830429,0.8124343121422923
2018-08-21,0.7665764,0.84165287,1.0973918,0.8165629181801218
2018-08-22,0.7737584,0.8500943,1.1076868,0.8127770812448368
2018-08-23,0.775018,0.8507811,1.1090899,0.8038893177985041
2018-08-24,0.77141064,0.84518325,1.1032488,0.8035905539628602
2018-08-27,0.7702708,0.84386516,1.1018603,0.7958642237629983
2018-08-28,0.76587385,0.83778644,1.0949962,0.7956976128151535
2018-08-29,0.76421297,0.83602977,1.0928254,0.795553638240973
2018-08-30,0.7633605,0.8352152,1.0916564,0.7953799253454267
2018-08-31,0.76301193,0.83493376,1.0911562,0.5799133020422028
2018-09-04,0.6273776,0.66728127,0.8977687,0.5929751681729318
2018-09-05,0.59860307,0.6426605,0.86655825,0.5962663089936691
2018-09-06,0.58959264,0.63486147,0.85535246,0.4331756507776419
2018-09-07,0.47388417,0.5063834,0.70464283,0.4667100256291187
2018-09-10,0.4664827,0.5048298,0.70333225,0.5596811068196951
2018-09-11,0.5227747,0.568685,0.77699155,0.5567557024510361
2018-09-12,0.5346266,0.57824636,0.7871663,0.5819994957595496
2018-09-13,0.5550991,0.6010052,0.81322867,0.5796582193331704
2018-09-14,0.5596616,0.6047225,0.8174551,0.5840241119364449
2018-09-17,0.5644553,0.6098581,0.82339054,0.5841921580873738
2018-09-18,0.56624955,0.61152023,0.8253128,0.5027878095426822
2018-09-19,0.5121293,0.5503044,0.7540545,0.5321610826902017
2018-09-20,0.5181023,0.5604948,0.7660474,0.5073288885528516
2018-09-21,0.50165105,0.5414359,0.7438987,0.5077008637677278
2018-09-24,0.49716985,0.5375103,0.7394629,0.5080131184322285
2018-09-25,0.49557042,0.53597975,0.73778945,0.5070311273383573
2018-09-26,0.49407387,0.534417,0.7360274,0.5175794763581266
2018-09-27,0.50054187,0.5418345,0.74463993,0.511814536422057
2018-09-28,0.49823022,0.53879416,0.74108034,0.725350058223116
2018-10-01,0.63048804,0.6965225,0.9230043,0.9272177794825809
2018-10-02,0.7626583,0.87059224,1.1175106,0.9340288348277609
2018-10-03,0.8145049,0.9302732,1.1862512,0.9242923246161454
2018-10-04,0.83469194,0.95120335,1.2134516,0.9325162906733528
2018-10-05,0.84784746,0.9682727,1.2349181,0.9664725313304199
2018-10-08,0.8650664,0.99812186,1.2679815,0.9523830830781354
2018-10-09,0.8688215,1.0008217,1.2723916,0.9219610098556873
2018-10-10,0.86141735,0.9835013,1.2559149,0.9222906783243668
2018-10-11,0.8589704,0.97870934,1.2517521,0.9099236408450875
2018-10-12,0.8535776,0.9682617,1.2409215,0.91680557555449
2018-10-15,0.85373735,0.96910954,1.2416701,0.912915055391881
2018-10-16,0.85212487,0.9660963,1.238179,0.9442242038560368
2018-10-17,0.8618004,0.98547137,1.2580671,0.9390972543295625
2018-10-18,0.8637874,0.98812497,1.2606039,0.9249552688873958
2018-10-19,0.8600428,0.98026633,1.2526305,0.9253625459116641
2018-10-22,0.858538,0.97789466,1.2502596,0.9255028604400816
2018-10-23,0.8576662,0.97656107,1.2487335,1.0237605451416345
2018-10-24,0.8843293,1.0366465,1.3096673,1.0255242836587646
2018-10-25,0.8952281,1.058903,1.3321185,1.0672161302176397
2018-10-26,0.90744597,1.093686,1.3679161,1.0800216621133616
2018-10-29,0.9145212,1.1171901,1.3929784,0.9252413631559787
2018-10-30,0.88379407,1.030941,1.3078337,0.7532393272395315
2018-10-31,0.79045093,0.87014985,1.1359131,0.7452247529897273
2018-11-01,0.7499373,0.816623,1.0746474,0.7405780365528595
2018-11-02,0.73007834,0.79369986,1.0452092,0.7157736551144687
2018-11-05,0.7067661,0.7659521,1.0107701,0.6565215042540853
2018-11-06,0.6613854,0.7126672,0.94698185,0.6254471408124721
2018-11-07,0.6271705,0.6761286,0.9023017,0.6143734525160703
2018-11-08,0.60899603,0.65794384,0.8793574,0.6004681883408156
2018-11-09,0.59357,0.64169776,0.8592816,0.5919248189664461
2018-11-12,0.582826,0.63058937,0.84560806,0.6407589040400619
2018-11-13,0.61044204,0.6637417,0.88384706,0.6409340199646528
2018-11-14,0.61763,0.6698859,0.891215,0.6140392151729769
2018-11-15,0.60278726,0.65174615,0.8702963,0.6055883253988555
2018-11-16,0.5935474,0.6420492,0.8589203,0.5868190893110727
2018-11-19,0.57854307,0.6254287,0.839387,0.5805933109056504
2018-11-20,0.5701586,0.616907,0.829261,0.5898851012708826
2018-11-21,0.57350194,0.6213649,0.83433336,0.46276821916045646
2018-11-23,0.48887122,0.5257869,0.7231601,0.47926931159936853
2018-11-26,0.47827077,0.5190048,0.7160626,0.42706007402033536
2018-11-27,0.4390549,0.47531334,0.6663117,0.3951876654298706
2018-11-28,0.407247,0.44178942,0.6294431,0.3950478422803598
2018-11-29,0.396777,0.43151963,0.61964786,0.39778101001057187
2018-11-30,0.39372522,0.42853186,0.6173964,0.4011574191500773
2018-12-03,0.39369908,0.42878297,0.6182057,0.4024959111867656
2018-12-04,0.39384297,0.4290926,0.61875993,0.4022409855402658
2018-12-06,0.39342403,0.4287191,0.61844414,0.3984883833904271
2018-12-07,0.3908188,0.42586896,0.6153217,0.4026878882165302
2018-12-10,0.39262897,0.4280758,0.61800987,0.402269486569547
2018-12-11,0.39277348,0.428133,0.61806935,0.40155619375715335
2018-12-12,0.39239767,0.42770666,0.6176149,0.4013207009456366
2018-12-13,0.39217937,0.42746007,0.6174008,0.3488266791494986
2018-12-14,0.36034214,0.39154032,0.57711124,0.3648164235647918
2018-12-17,0.36062223,0.39337528,0.58113825,0.4038185280535971
2018-12-18,0.3834676,0.41900948,0.61044484,0.4175509724093752
2018-12-19,0.3984892,0.43485722,0.62711614,0.41356101119398325
2018-12-20,0.4008484,0.43690288,0.6283315,0.45010248052383134
2018-12-21,0.42614,0.4653832,0.66015166,0.45275311102495813
2018-12-24,0.43548083,0.47438303,0.6691404,0.5178028999560668
2018-12-26,0.48236808,0.5270448,0.7285988,0.6203418417862585
2018-12-27,0.5626396,0.61633754,0.83028525,0.5887293873551142
2018-12-28,0.5666507,0.6142156,0.827349,0.6229505768919882
2018-12-31,0.59278595,0.6438954,0.8618861,0.621212508906683
2019-01-02,0.6001906,0.6500534,0.8693622,0.6630418931666444
2019-01-03,0.6300701,0.6846173,0.90979,0.6592040568894506
2019-01-04,0.63681984,0.6897602,0.9164224,0.6879628064749095
2019-01-07,0.6577045,0.71416104,0.9452297,0.7170557863762461
2019-01-08,0.68188727,0.7421044,0.9781597,0.7157943420606021
2019-01-09,0.6891526,0.7485057,0.9864585,0.716158860138768
2019-01-10,0.69244045,0.75149417,0.99061126,0.7157655556655557
2019-01-11,0.6936605,0.75241494,0.99212605,0.7160840207335487
2019-01-14,0.69445455,0.7530862,0.99317425,0.7262480225019677
2019-01-15,0.70076275,0.76091623,1.0023525,0.7274631621782007
2019-01-16,0.7033925,0.76355386,1.0056429,0.7219842777488434
2019-01-17,0.701068,0.7601526,1.0019896,0.7026367202091651
2019-01-18,0.68873364,0.7446611,0.98427457,0.8460921342979232
2019-01-22,0.76140296,0.8459685,1.0981219,0.8459952491188099
2019-01-23,0.7850502,0.8712795,1.1276062,0.8362308919040271
2019-01-24,0.790394,0.87461543,1.1333504,0.8361531651378944
2019-01-25,0.7930987,0.87702596,1.1374457,0.7933940968869131
2019-01-28,0.77286565,0.8462174,1.1042812,0.7077386190623426
2019-01-29,0.71688604,0.7727151,1.0211837,0.7015617271572785
2019-01-30,0.6952003,0.74986136,0.99364275,0.6861000769826473
2019-01-31,0.6774282,0.7302065,0.9694043,0.686130347089658
2019-02-01,0.67111236,0.7243335,0.96138126,0.6445288702089715
2019-02-04,0.641893,0.6900046,0.92072743,0.6337330916416133
2019-02-05,0.6261672,0.6738814,0.9009922,0.6098055021529722
2019-02-06,0.60523623,0.6508955,0.87340635,0.5804879678310326
2019-02-07,0.5793158,0.6227571,0.83988804,0.5885546059605958
2019-02-08,0.5768651,0.6219505,0.8383418,0.5864889034582945
2019-02-11,0.57381725,0.6187233,0.83425564,0.5886345653313414
2019-02-12,0.5738845,0.61907685,0.83450097,0.5872427100895152
2019-02-13,0.57263696,0.6176619,0.8327908,0.5758492098319413
2019-02-14,0.56459075,0.60854197,0.8221393,0.5636832682739963
2019-02-15,0.5542115,0.59729505,0.8089909,0.5665772365477577
2019-02-19,0.5530689,0.5967444,0.80828124,0.5656054955022032
2019-02-20,0.55171996,0.59530556,0.80656224,0.2963154134317324
2019-02-21,0.3777665,0.4020245,0.58390296,0.32279125789015484
2019-02-22,0.34758365,0.37613714,0.56080925,0.29531037206590954
2019-02-25,0.31906828,0.34432933,0.5288104,0.29538666767587274
2019-02-26,0.30714732,0.33221027,0.5184293,0.2885814381712666
2019-02-27,0.2974512,0.322017,0.50902313,0.34545651856721726
2019-02-28,0.3233505,0.35207272,0.54401445,0.3485385582348887
2019-03-01,0.33215925,0.36117283,0.5525218,0.43575349157880383
2019-03-04,0.3892278,0.42578638,0.62365854,0.44818398333368575
2019-03-05,0.41506886,0.45197728,0.6493768,0.4518059091494725
2019-03-06,0.4269849,0.46428022,0.6609455,0.4512234825234634
2019-03-07,0.4316432,0.46883824,0.6648665,0.43642613096048755
2019-03-08,0.42417756,0.46009105,0.6542668,0.4513535100887707
