Date,q05,q50,q95,target_sigma
2018-10-03,0.1732222,0.21542741,0.25009245,0.22305374641233258
2018-10-04,0.17520317,0.21768585,0.25249314,0.2309080629591862
2018-10-05,0.18089055,0.22395661,0.25882396,0.23054513245255007
2018-10-08,0.18231262,0.2253812,0.25988275,0.22876878452723742
2018-10-09,0.18172295,0.22474286,0.25912425,0.2271797440980946
2018-10-10,0.18060201,0.22356072,0.2579288,0.2688728702193397
2018-10-11,0.2081954,0.25437585,0.29012257,0.26731235969297273
2018-10-12,0.21496268,0.26103032,0.2952964,0.2830753003683401
2018-10-15,0.2282217,0.27579916,0.31058767,0.28996668231827416
2018-10-16,0.23693873,0.28527746,0.31994006,0.2849262364047078
2018-10-17,0.23655416,0.28473252,0.3189765,0.2854869799085461
2018-10-18,0.23729049,0.28570047,0.3200492,0.2976310573809393
2018-10-19,0.245687,0.29516837,0.33007425,0.30133717459134557
2018-10-22,0.25050765,0.30036607,0.33523127,0.29948056302674575
2018-10-23,0.25088865,0.3007002,0.33542436,0.2971448655952533
2018-10-24,0.24967371,0.29938537,0.33402547,0.3202421413109563
2018-10-25,0.26476085,0.3164587,0.35245714,0.3290733516829821
2018-10-26,0.27477047,0.3272959,0.36361513,0.32465896150594487
2018-10-29,0.27508926,0.32735744,0.3634724,0.3292621502842734
2018-10-30,0.27877098,0.33157992,0.36816454,0.3286779534031842
2018-10-31,0.27951452,0.33235317,0.36890513,0.3413197153448547
2018-11-01,0.2883311,0.34240246,0.379903,0.34314716820194996
2018-11-02,0.2920146,0.34631833,0.383968,0.4110171131730346
2018-11-05,0.3371073,0.39890298,0.44253337,0.41774702419945403
2018-11-06,0.35429314,0.41741803,0.4628831,0.42127717072783266
2018-11-07,0.3631758,0.42727455,0.4745991,0.43357996211941496
2018-11-08,0.37439328,0.44068944,0.4901761,0.4033918866055211
2018-11-09,0.3592866,0.42161888,0.46890095,0.407450596034867
2018-11-12,0.35819232,0.42101595,0.46836165,0.4183771690810423
2018-11-13,0.36420345,0.4285064,0.4766113,0.4149221293500502
2018-11-14,0.3635025,0.42736518,0.47529596,0.4095897881128741
2018-11-15,0.36007124,0.42318058,0.47066182,0.4247030412126624
2018-11-16,0.36843055,0.43358424,0.4824547,0.4242675561097162
2018-11-19,0.3702915,0.43545657,0.48460242,0.4344889660286048
2018-11-20,0.37728095,0.44400364,0.4944807,0.45386389445453473
2018-11-21,0.39085257,0.46088094,0.5137951,0.44954917682510753
2018-11-23,0.3923896,0.46204546,0.51548445,0.44445389709748223
2018-11-26,0.39031518,0.4592127,0.51262534,0.43783955789271967
2018-11-27,0.38573644,0.45347258,0.50623786,0.43837669532124746
2018-11-28,0.38445836,0.45209312,0.50466937,0.46704518964769415
2018-11-29,0.40035284,0.47277346,0.5281219,0.464858877792975
2018-11-30,0.40332663,0.47573698,0.53178847,0.4485863781950254
2018-12-03,0.39515442,0.46474546,0.5197526,0.4664048681490913
2018-12-04,0.40309238,0.4755755,0.5321019,0.4341368102872344
2018-12-06,0.38598967,0.453048,0.5066337,0.4274804609297734
2018-12-07,0.37710842,0.44268453,0.49478385,0.43437366136480227
2018-12-10,0.37785354,0.4441115,0.4960591,0.4152468101557004
2018-12-11,0.3656895,0.429051,0.4788189,0.4148770254332261
2018-12-12,0.36173534,0.42476234,0.4738665,0.4157081123545193
2018-12-13,0.3604317,0.42336968,0.47209343,0.39058218542452766
2018-12-14,0.34395033,0.40368402,0.4497637,0.40108707300786356
2018-12-17,0.34564674,0.40639186,0.45279053,0.39354105848510074
2018-12-18,0.34054768,0.40028393,0.44566613,0.3842004507174448
2018-12-19,0.33299997,0.39158595,0.43588483,0.3877661145961673
2018-12-20,0.33278283,0.39162683,0.4359123,0.3757044039836308
2018-12-21,0.32462937,0.38211882,0.42513224,0.36417844168937785
2018-12-24,0.31487232,0.37115526,0.41289598,0.36886146571034584
2018-12-26,0.31471553,0.3713525,0.41311505,0.44909363967323895
2018-12-27,0.36255,0.42837572,0.4775213,0.4444196007975899
2018-12-28,0.3732195,0.43887624,0.4894803,0.44475707536095693
2018-12-31,0.37821174,0.4442743,0.49645072,0.4205729183723524
2019-01-02,0.3659793,0.42885032,0.47931167,0.42137779692051464
2019-01-03,0.36331868,0.426224,0.47637555,0.5428042802678298
2019-01-04,0.42671022,0.51167995,0.57307595,0.5511791305672261
2019-01-07,0.44839135,0.5397911,0.60575306,0.5371915006886017
2019-01-08,0.45078638,0.54131377,0.60939324,0.5453039716546535
2019-01-09,0.4564515,0.55016077,0.620045,0.5404027849138278
2019-01-10,0.4562651,0.5494337,0.6196995,0.5396581994033894
2019-01-11,0.45608115,0.54910654,0.6195422,0.53995190406463
2019-01-14,0.45605484,0.5490538,0.61954075,0.5403299369434127
2019-01-15,0.45600593,0.54894817,0.619463,0.5449152632635158
2019-01-16,0.4577697,0.5518487,0.6227278,0.5386917880323272
2019-01-17,0.45532548,0.5476788,0.6182092,0.5390686803488585
2019-01-18,0.45460784,0.5466246,0.61704427,0.5371520673709371
2019-01-22,0.45319617,0.5443595,0.61451095,0.5319238767822111
2019-01-23,0.45008382,0.5394302,0.6090082,0.5254600322450915
2019-01-24,0.44588327,0.5329892,0.60173124,0.5071333321452232
2019-01-25,0.43547797,0.5174875,0.58417434,0.5088453068319866
2019-01-28,0.43280235,0.5140869,0.5799695,0.45247630777433645
2019-01-29,0.40111357,0.47073257,0.53063613,0.4533578301731308
2019-01-30,0.39198214,0.4603488,0.518021,0.5086718523961254
2019-01-31,0.41723743,0.4948936,0.5565195,0.5083217070334572
2019-02-01,0.42350543,0.5019605,0.56480926,0.5083500025576784
2019-02-04,0.42618045,0.5051129,0.56895506,0.332455605750626
2019-02-05,0.32282707,0.37680644,0.42421213,0.3119399264119935
2019-02-06,0.28197187,0.3344048,0.37583423,0.3110370076278599
2019-02-07,0.26671684,0.3190437,0.3573238,0.3216466333449427
2019-02-08,0.2669007,0.3196038,0.35715014,0.3195567627287806
2019-02-11,0.26456076,0.31671515,0.353444,0.3217796860343137
2019-02-12,0.26505935,0.31712726,0.35382876,0.31749303282126523
2019-02-13,0.26241195,0.31400365,0.35032886,0.3106116511586994
2019-02-14,0.25745684,0.30848572,0.34435475,0.30645032672417605
2019-02-15,0.25346953,0.3041596,0.33975282,0.3065230733145852
2019-02-19,0.2523062,0.30293968,0.33850712,0.30654894394128895
2019-02-20,0.25188893,0.3024536,0.33797732,0.30656781288331986
2019-02-21,0.2517852,0.3023,0.3378098,0.29280938810093887
2019-02-22,0.24303,0.29259056,0.32723966,0.29341039083149295
2019-02-25,0.24113132,0.2907605,0.32557005,0.2891504420112391
2019-02-26,0.23765121,0.28693706,0.32142106,0.2735688467044412
2019-02-27,0.2264271,0.27463502,0.30827323,0.2687574447061747
2019-02-28,0.22020198,0.26810154,0.30171937,0.26836334516364946
2019-03-01,0.21793021,0.2657233,0.29937756,0.15589360412723208
2019-03-04,0.14950533,0.19007865,0.21947002,0.155330413436457
2019-03-05,0.13079028,0.17154746,0.20460823,0.1559711050705505
2019-03-06,0.12387238,0.16393277,0.19792557,0.12840054012814944
2019-03-07,0.108490266,0.14633198,0.17995855,0.12195677639935783
2019-03-08,0.10080127,0.13791963,0.17254809,0.12228529980050458
2019-03-11,0.09799852,0.1346767,0.17002538,0.15323010504898976
2019-03-12,0.11011975,0.14827822,0.18495965,0.15613298860948313
2019-03-13,0.11504369,0.15307173,0.18908212,0.15300643507524322
2019-03-14,0.115174614,0.15306264,0.18875042,0.15431050572312974
2019-03-15,0.11595137,0.15397066,0.18977925,0.1550394586956692
2019-03-18,0.11654165,0.1545862,0.1904248,0.15634702675619883
2019-03-19,0.11735139,0.15545285,0.19134006,0.16068656070398557
2019-03-20,0.11973376,0.15807927,0.19407406,0.16131560428898598
2019-03-21,0.12075759,0.15911163,0.19498226,0.19500440713889355
2019-03-22,0.13943581,0.18000653,0.21673459,0.2128538842170244
2019-03-25,0.15575479,0.19744673,0.23333362,0.21995185077377774
2019-03-26,0.16548428,0.20787278,0.24293032,0.22524350136246823
2019-03-27,0.17226997,0.21529877,0.24994734,0.22582856575424742
2019-03-28,0.1750751,0.21836367,0.2526352,0.2259727176781877
2019-03-29,0.17633441,0.21980426,0.2539091,0.2206923076792057
2019-04-01,0.17356835,0.21677896,0.25062016,0.2197870668750464
2019-04-02,0.17239924,0.21559633,0.2495543,0.22261134441465769
2019-04-03,0.17387885,0.21724153,0.25133246,0.22144106094436952
2019-04-04,0.17356662,0.21680127,0.2507664,0.2183041154618659
2019-04-05,0.17158474,0.21458237,0.2484903,0.2092662358752941
2019-04-08,0.16539356,0.20773211,0.2415137,0.21113485939191023
2019-04-09,0.16479053,0.20720975,0.24144354,0.18907384122599746
2019-04-10,0.15103427,0.19179109,0.22547811,0.18783341470102127
2019-04-11,0.14637728,0.18697357,0.22159377,0.1933996017308179
2019-04-12,0.14795977,0.18869644,0.22379085,0.1924396671698057
2019-04-15,0.14764501,0.18811475,0.22312585,0.18960918428994872
2019-04-16,0.14587739,0.18605177,0.22109261,0.1881825834733949
2019-04-17,0.1445188,0.18450817,0.21971294,0.19224946858556838
2019-04-18,0.14646538,0.18664426,0.22211328,0.1915087371308228
2019-04-22,0.14655001,0.18658292,0.22195852,0.15113698271833517
2019-04-23,0.1242392,0.16137451,0.19579649,0.13101417121428108
2019-04-24,0.1080556,0.14369106,0.17929581,0.11921027010075519
2019-04-25,0.09749539,0.13187262,0.16845879,0.11728801275496555
2019-04-26,0.09294506,0.12669067,0.16419435,0.12032382872334799
2019-04-29,0.09237976,0.12588169,0.16402692,0.1202753775886264
2019-04-30,0.09192427,0.12510297,0.16346857,0.14425930329820477
2019-05-01,0.10253422,0.13719448,0.17649102,0.2131640679928618
2019-05-02,0.14407565,0.18362772,0.22377151,0.2133170479617844
2019-05-03,0.15740904,0.19714998,0.2340304,0.21522869714278992
2019-05-06,0.16371919,0.20436256,0.24038649,0.22545807175269286
2019-05-07,0.1728514,0.2147176,0.25053313,0.24813117500391893
2019-05-08,0.19093604,0.23480478,0.2706179,0.24268812941120543
2019-05-09,0.19284861,0.2365574,0.271106,0.24565788867416427
2019-05-10,0.19610421,0.24036339,0.27492228,0.24963723749165237
2019-05-13,0.19998881,0.24472666,0.279186,0.32278134857900204
2019-05-14,0.24974133,0.3004736,0.3379182,0.3292328220082828
2019-05-15,0.26843157,0.31996104,0.35627413,0.33267201053987466
2019-05-16,0.27779725,0.3302081,0.36687794,0.3327064280216307
2019-05-17,0.28161943,0.33445543,0.37127057,0.3236421874723479
2019-05-20,0.27722803,0.3295074,0.36579767,0.3371246512225576
2019-05-21,0.28552324,0.33923,0.37649372,0.34621686216116376
2019-05-22,0.2938801,0.34857407,0.3863742,0.3438682314269396
2019-05-23,0.2948882,0.34946483,0.38717613,0.3456750466183658
2019-05-24,0.29677698,0.3516299,0.3896071,0.34567341024794
2019-05-28,0.29742154,0.3523419,0.39035496,0.34571712490523115
2019-05-29,0.29766437,0.35262385,0.39068034,0.3446056031005087
2019-05-30,0.29696855,0.35183382,0.38982484,0.3436105886384314
2019-05-31,0.29606545,0.35083452,0.38875732,0.28571535059325653
2019-06-03,0.25638393,0.306008,0.34015295,0.2856611063090687
2019-06-04,0.24580087,0.2954125,0.33003893,0.31752683311868024
